image_id,image_path,img_width,img_height
8314,../data/hico_20160224_det/images/train2015/HICO_train2015_00008314.jpg,640,443
8316,../data/hico_20160224_det/images/train2015/HICO_train2015_00008316.jpg,640,480
8317,../data/hico_20160224_det/images/train2015/HICO_train2015_00008317.jpg,640,421
8326,../data/hico_20160224_det/images/train2015/HICO_train2015_00008326.jpg,640,290
8332,../data/hico_20160224_det/images/train2015/HICO_train2015_00008332.jpg,640,429
8334,../data/hico_20160224_det/images/train2015/HICO_train2015_00008334.jpg,640,542
8336,../data/hico_20160224_det/images/train2015/HICO_train2015_00008336.jpg,640,425
8339,../data/hico_20160224_det/images/train2015/HICO_train2015_00008339.jpg,426,640
8340,../data/hico_20160224_det/images/train2015/HICO_train2015_00008340.jpg,480,640
8343,../data/hico_20160224_det/images/train2015/HICO_train2015_00008343.jpg,640,427
8346,../data/hico_20160224_det/images/train2015/HICO_train2015_00008346.jpg,640,360
8349,../data/hico_20160224_det/images/train2015/HICO_train2015_00008349.jpg,428,640
8351,../data/hico_20160224_det/images/train2015/HICO_train2015_00008351.jpg,640,480
8356,../data/hico_20160224_det/images/train2015/HICO_train2015_00008356.jpg,429,640
8358,../data/hico_20160224_det/images/train2015/HICO_train2015_00008358.jpg,426,640
8367,../data/hico_20160224_det/images/train2015/HICO_train2015_00008367.jpg,458,640
8373,../data/hico_20160224_det/images/train2015/HICO_train2015_00008373.jpg,640,480
8374,../data/hico_20160224_det/images/train2015/HICO_train2015_00008374.jpg,640,506
8375,../data/hico_20160224_det/images/train2015/HICO_train2015_00008375.jpg,640,320
8380,../data/hico_20160224_det/images/train2015/HICO_train2015_00008380.jpg,640,425
8390,../data/hico_20160224_det/images/train2015/HICO_train2015_00008390.jpg,640,480
8393,../data/hico_20160224_det/images/train2015/HICO_train2015_00008393.jpg,640,542
8396,../data/hico_20160224_det/images/train2015/HICO_train2015_00008396.jpg,467,640
8398,../data/hico_20160224_det/images/train2015/HICO_train2015_00008398.jpg,415,640
8401,../data/hico_20160224_det/images/train2015/HICO_train2015_00008401.jpg,640,360
8411,../data/hico_20160224_det/images/train2015/HICO_train2015_00008411.jpg,640,427
8413,../data/hico_20160224_det/images/train2015/HICO_train2015_00008413.jpg,640,428
8414,../data/hico_20160224_det/images/train2015/HICO_train2015_00008414.jpg,480,640
8436,../data/hico_20160224_det/images/train2015/HICO_train2015_00008436.jpg,640,478
8437,../data/hico_20160224_det/images/train2015/HICO_train2015_00008437.jpg,640,541
8440,../data/hico_20160224_det/images/train2015/HICO_train2015_00008440.jpg,480,640
8441,../data/hico_20160224_det/images/train2015/HICO_train2015_00008441.jpg,640,425
8442,../data/hico_20160224_det/images/train2015/HICO_train2015_00008442.jpg,640,427
8443,../data/hico_20160224_det/images/train2015/HICO_train2015_00008443.jpg,640,640
8445,../data/hico_20160224_det/images/train2015/HICO_train2015_00008445.jpg,429,640
8446,../data/hico_20160224_det/images/train2015/HICO_train2015_00008446.jpg,640,427
8447,../data/hico_20160224_det/images/train2015/HICO_train2015_00008447.jpg,640,427
8450,../data/hico_20160224_det/images/train2015/HICO_train2015_00008450.jpg,640,427
8474,../data/hico_20160224_det/images/train2015/HICO_train2015_00008474.jpg,375,500
8482,../data/hico_20160224_det/images/train2015/HICO_train2015_00008482.jpg,640,427
8485,../data/hico_20160224_det/images/train2015/HICO_train2015_00008485.jpg,640,427
8488,../data/hico_20160224_det/images/train2015/HICO_train2015_00008488.jpg,640,479
8501,../data/hico_20160224_det/images/train2015/HICO_train2015_00008501.jpg,426,640
8502,../data/hico_20160224_det/images/train2015/HICO_train2015_00008502.jpg,405,640
8506,../data/hico_20160224_det/images/train2015/HICO_train2015_00008506.jpg,640,424
8509,../data/hico_20160224_det/images/train2015/HICO_train2015_00008509.jpg,640,435
8520,../data/hico_20160224_det/images/train2015/HICO_train2015_00008520.jpg,640,480
8523,../data/hico_20160224_det/images/train2015/HICO_train2015_00008523.jpg,640,545
8524,../data/hico_20160224_det/images/train2015/HICO_train2015_00008524.jpg,640,427
8527,../data/hico_20160224_det/images/train2015/HICO_train2015_00008527.jpg,640,480
8533,../data/hico_20160224_det/images/train2015/HICO_train2015_00008533.jpg,480,640
8542,../data/hico_20160224_det/images/train2015/HICO_train2015_00008542.jpg,600,400
8543,../data/hico_20160224_det/images/train2015/HICO_train2015_00008543.jpg,640,384
8544,../data/hico_20160224_det/images/train2015/HICO_train2015_00008544.jpg,480,640
8547,../data/hico_20160224_det/images/train2015/HICO_train2015_00008547.jpg,640,426
8549,../data/hico_20160224_det/images/train2015/HICO_train2015_00008549.jpg,571,595
8550,../data/hico_20160224_det/images/train2015/HICO_train2015_00008550.jpg,500,333
8555,../data/hico_20160224_det/images/train2015/HICO_train2015_00008555.jpg,640,463
8561,../data/hico_20160224_det/images/train2015/HICO_train2015_00008561.jpg,640,427
8566,../data/hico_20160224_det/images/train2015/HICO_train2015_00008566.jpg,427,640
8568,../data/hico_20160224_det/images/train2015/HICO_train2015_00008568.jpg,640,480
8569,../data/hico_20160224_det/images/train2015/HICO_train2015_00008569.jpg,640,480
8570,../data/hico_20160224_det/images/train2015/HICO_train2015_00008570.jpg,640,480
8571,../data/hico_20160224_det/images/train2015/HICO_train2015_00008571.jpg,640,426
8573,../data/hico_20160224_det/images/train2015/HICO_train2015_00008573.jpg,640,496
8576,../data/hico_20160224_det/images/train2015/HICO_train2015_00008576.jpg,640,480
8577,../data/hico_20160224_det/images/train2015/HICO_train2015_00008577.jpg,640,480
8579,../data/hico_20160224_det/images/train2015/HICO_train2015_00008579.jpg,640,394
8581,../data/hico_20160224_det/images/train2015/HICO_train2015_00008581.jpg,640,427
8584,../data/hico_20160224_det/images/train2015/HICO_train2015_00008584.jpg,640,428
8589,../data/hico_20160224_det/images/train2015/HICO_train2015_00008589.jpg,640,425
8592,../data/hico_20160224_det/images/train2015/HICO_train2015_00008592.jpg,640,480
8594,../data/hico_20160224_det/images/train2015/HICO_train2015_00008594.jpg,428,640
8597,../data/hico_20160224_det/images/train2015/HICO_train2015_00008597.jpg,640,634
8598,../data/hico_20160224_det/images/train2015/HICO_train2015_00008598.jpg,640,480
8601,../data/hico_20160224_det/images/train2015/HICO_train2015_00008601.jpg,640,426
8605,../data/hico_20160224_det/images/train2015/HICO_train2015_00008605.jpg,541,640
8609,../data/hico_20160224_det/images/train2015/HICO_train2015_00008609.jpg,640,427
8632,../data/hico_20160224_det/images/train2015/HICO_train2015_00008632.jpg,480,640
8633,../data/hico_20160224_det/images/train2015/HICO_train2015_00008633.jpg,640,444
8639,../data/hico_20160224_det/images/train2015/HICO_train2015_00008639.jpg,640,480
8640,../data/hico_20160224_det/images/train2015/HICO_train2015_00008640.jpg,640,640
8651,../data/hico_20160224_det/images/train2015/HICO_train2015_00008651.jpg,640,427
8655,../data/hico_20160224_det/images/train2015/HICO_train2015_00008655.jpg,640,427
8657,../data/hico_20160224_det/images/train2015/HICO_train2015_00008657.jpg,480,640
8660,../data/hico_20160224_det/images/train2015/HICO_train2015_00008660.jpg,640,439
8662,../data/hico_20160224_det/images/train2015/HICO_train2015_00008662.jpg,640,389
8663,../data/hico_20160224_det/images/train2015/HICO_train2015_00008663.jpg,640,435
8664,../data/hico_20160224_det/images/train2015/HICO_train2015_00008664.jpg,427,640
8665,../data/hico_20160224_det/images/train2015/HICO_train2015_00008665.jpg,640,479
8667,../data/hico_20160224_det/images/train2015/HICO_train2015_00008667.jpg,640,408
8672,../data/hico_20160224_det/images/train2015/HICO_train2015_00008672.jpg,640,480
8677,../data/hico_20160224_det/images/train2015/HICO_train2015_00008677.jpg,640,425
8681,../data/hico_20160224_det/images/train2015/HICO_train2015_00008681.jpg,640,427
8685,../data/hico_20160224_det/images/train2015/HICO_train2015_00008685.jpg,640,427
8691,../data/hico_20160224_det/images/train2015/HICO_train2015_00008691.jpg,516,640
8697,../data/hico_20160224_det/images/train2015/HICO_train2015_00008697.jpg,640,275
8700,../data/hico_20160224_det/images/train2015/HICO_train2015_00008700.jpg,640,427
8701,../data/hico_20160224_det/images/train2015/HICO_train2015_00008701.jpg,640,601
8710,../data/hico_20160224_det/images/train2015/HICO_train2015_00008710.jpg,640,510
8716,../data/hico_20160224_det/images/train2015/HICO_train2015_00008716.jpg,480,360
8724,../data/hico_20160224_det/images/train2015/HICO_train2015_00008724.jpg,640,480
8725,../data/hico_20160224_det/images/train2015/HICO_train2015_00008725.jpg,640,438
8727,../data/hico_20160224_det/images/train2015/HICO_train2015_00008727.jpg,640,384
8735,../data/hico_20160224_det/images/train2015/HICO_train2015_00008735.jpg,640,427
8739,../data/hico_20160224_det/images/train2015/HICO_train2015_00008739.jpg,640,452
8740,../data/hico_20160224_det/images/train2015/HICO_train2015_00008740.jpg,441,640
8742,../data/hico_20160224_det/images/train2015/HICO_train2015_00008742.jpg,640,480
8744,../data/hico_20160224_det/images/train2015/HICO_train2015_00008744.jpg,640,480
8747,../data/hico_20160224_det/images/train2015/HICO_train2015_00008747.jpg,640,489
8750,../data/hico_20160224_det/images/train2015/HICO_train2015_00008750.jpg,640,427
8752,../data/hico_20160224_det/images/train2015/HICO_train2015_00008752.jpg,480,640
8764,../data/hico_20160224_det/images/train2015/HICO_train2015_00008764.jpg,640,480
8765,../data/hico_20160224_det/images/train2015/HICO_train2015_00008765.jpg,640,480
8767,../data/hico_20160224_det/images/train2015/HICO_train2015_00008767.jpg,427,640
8768,../data/hico_20160224_det/images/train2015/HICO_train2015_00008768.jpg,640,425
8789,../data/hico_20160224_det/images/train2015/HICO_train2015_00008789.jpg,235,165
8791,../data/hico_20160224_det/images/train2015/HICO_train2015_00008791.jpg,480,640
8796,../data/hico_20160224_det/images/train2015/HICO_train2015_00008796.jpg,480,640
8797,../data/hico_20160224_det/images/train2015/HICO_train2015_00008797.jpg,640,425
8798,../data/hico_20160224_det/images/train2015/HICO_train2015_00008798.jpg,640,437
8799,../data/hico_20160224_det/images/train2015/HICO_train2015_00008799.jpg,640,427
8802,../data/hico_20160224_det/images/train2015/HICO_train2015_00008802.jpg,426,640
8803,../data/hico_20160224_det/images/train2015/HICO_train2015_00008803.jpg,427,640
8807,../data/hico_20160224_det/images/train2015/HICO_train2015_00008807.jpg,339,640
8811,../data/hico_20160224_det/images/train2015/HICO_train2015_00008811.jpg,640,427
8812,../data/hico_20160224_det/images/train2015/HICO_train2015_00008812.jpg,640,480
8815,../data/hico_20160224_det/images/train2015/HICO_train2015_00008815.jpg,640,480
8817,../data/hico_20160224_det/images/train2015/HICO_train2015_00008817.jpg,427,640
8821,../data/hico_20160224_det/images/train2015/HICO_train2015_00008821.jpg,640,427
8822,../data/hico_20160224_det/images/train2015/HICO_train2015_00008822.jpg,315,640
8823,../data/hico_20160224_det/images/train2015/HICO_train2015_00008823.jpg,640,480
8831,../data/hico_20160224_det/images/train2015/HICO_train2015_00008831.jpg,640,426
8835,../data/hico_20160224_det/images/train2015/HICO_train2015_00008835.jpg,640,340
8839,../data/hico_20160224_det/images/train2015/HICO_train2015_00008839.jpg,480,640
8842,../data/hico_20160224_det/images/train2015/HICO_train2015_00008842.jpg,640,480
8844,../data/hico_20160224_det/images/train2015/HICO_train2015_00008844.jpg,640,457
8846,../data/hico_20160224_det/images/train2015/HICO_train2015_00008846.jpg,640,426
8847,../data/hico_20160224_det/images/train2015/HICO_train2015_00008847.jpg,640,427
8848,../data/hico_20160224_det/images/train2015/HICO_train2015_00008848.jpg,640,511
8851,../data/hico_20160224_det/images/train2015/HICO_train2015_00008851.jpg,640,480
8853,../data/hico_20160224_det/images/train2015/HICO_train2015_00008853.jpg,640,430
8855,../data/hico_20160224_det/images/train2015/HICO_train2015_00008855.jpg,640,480
8857,../data/hico_20160224_det/images/train2015/HICO_train2015_00008857.jpg,640,424
8861,../data/hico_20160224_det/images/train2015/HICO_train2015_00008861.jpg,640,428
8862,../data/hico_20160224_det/images/train2015/HICO_train2015_00008862.jpg,640,360
8866,../data/hico_20160224_det/images/train2015/HICO_train2015_00008866.jpg,471,640
8869,../data/hico_20160224_det/images/train2015/HICO_train2015_00008869.jpg,640,495
8870,../data/hico_20160224_det/images/train2015/HICO_train2015_00008870.jpg,640,425
8871,../data/hico_20160224_det/images/train2015/HICO_train2015_00008871.jpg,640,425
8874,../data/hico_20160224_det/images/train2015/HICO_train2015_00008874.jpg,640,360
8875,../data/hico_20160224_det/images/train2015/HICO_train2015_00008875.jpg,640,426
8876,../data/hico_20160224_det/images/train2015/HICO_train2015_00008876.jpg,612,612
8885,../data/hico_20160224_det/images/train2015/HICO_train2015_00008885.jpg,640,480
8886,../data/hico_20160224_det/images/train2015/HICO_train2015_00008886.jpg,640,480
8888,../data/hico_20160224_det/images/train2015/HICO_train2015_00008888.jpg,640,508
8893,../data/hico_20160224_det/images/train2015/HICO_train2015_00008893.jpg,640,428
8899,../data/hico_20160224_det/images/train2015/HICO_train2015_00008899.jpg,333,500
8900,../data/hico_20160224_det/images/train2015/HICO_train2015_00008900.jpg,640,360
8902,../data/hico_20160224_det/images/train2015/HICO_train2015_00008902.jpg,640,428
8907,../data/hico_20160224_det/images/train2015/HICO_train2015_00008907.jpg,427,640
8912,../data/hico_20160224_det/images/train2015/HICO_train2015_00008912.jpg,425,640
8916,../data/hico_20160224_det/images/train2015/HICO_train2015_00008916.jpg,640,480
8919,../data/hico_20160224_det/images/train2015/HICO_train2015_00008919.jpg,640,640
8921,../data/hico_20160224_det/images/train2015/HICO_train2015_00008921.jpg,640,356
8924,../data/hico_20160224_det/images/train2015/HICO_train2015_00008924.jpg,640,426
8931,../data/hico_20160224_det/images/train2015/HICO_train2015_00008931.jpg,427,640
8941,../data/hico_20160224_det/images/train2015/HICO_train2015_00008941.jpg,640,427
8942,../data/hico_20160224_det/images/train2015/HICO_train2015_00008942.jpg,346,604
8944,../data/hico_20160224_det/images/train2015/HICO_train2015_00008944.jpg,640,425
8945,../data/hico_20160224_det/images/train2015/HICO_train2015_00008945.jpg,640,511
8948,../data/hico_20160224_det/images/train2015/HICO_train2015_00008948.jpg,500,375
8965,../data/hico_20160224_det/images/train2015/HICO_train2015_00008965.jpg,628,640
8967,../data/hico_20160224_det/images/train2015/HICO_train2015_00008967.jpg,639,640
8975,../data/hico_20160224_det/images/train2015/HICO_train2015_00008975.jpg,640,478
8982,../data/hico_20160224_det/images/train2015/HICO_train2015_00008982.jpg,640,425
8989,../data/hico_20160224_det/images/train2015/HICO_train2015_00008989.jpg,618,497
8990,../data/hico_20160224_det/images/train2015/HICO_train2015_00008990.jpg,640,425
8992,../data/hico_20160224_det/images/train2015/HICO_train2015_00008992.jpg,640,425
8997,../data/hico_20160224_det/images/train2015/HICO_train2015_00008997.jpg,640,480
9004,../data/hico_20160224_det/images/train2015/HICO_train2015_00009004.jpg,629,640
9006,../data/hico_20160224_det/images/train2015/HICO_train2015_00009006.jpg,640,427
9009,../data/hico_20160224_det/images/train2015/HICO_train2015_00009009.jpg,640,427
9019,../data/hico_20160224_det/images/train2015/HICO_train2015_00009019.jpg,640,480
9020,../data/hico_20160224_det/images/train2015/HICO_train2015_00009020.jpg,640,480
9021,../data/hico_20160224_det/images/train2015/HICO_train2015_00009021.jpg,640,428
9031,../data/hico_20160224_det/images/train2015/HICO_train2015_00009031.jpg,640,480
9035,../data/hico_20160224_det/images/train2015/HICO_train2015_00009035.jpg,640,480
9036,../data/hico_20160224_det/images/train2015/HICO_train2015_00009036.jpg,471,640
9040,../data/hico_20160224_det/images/train2015/HICO_train2015_00009040.jpg,640,459
9041,../data/hico_20160224_det/images/train2015/HICO_train2015_00009041.jpg,640,479
9043,../data/hico_20160224_det/images/train2015/HICO_train2015_00009043.jpg,640,480
9049,../data/hico_20160224_det/images/train2015/HICO_train2015_00009049.jpg,640,480
9051,../data/hico_20160224_det/images/train2015/HICO_train2015_00009051.jpg,533,400
9053,../data/hico_20160224_det/images/train2015/HICO_train2015_00009053.jpg,640,427
9054,../data/hico_20160224_det/images/train2015/HICO_train2015_00009054.jpg,640,435
9056,../data/hico_20160224_det/images/train2015/HICO_train2015_00009056.jpg,640,422
9057,../data/hico_20160224_det/images/train2015/HICO_train2015_00009057.jpg,480,640
9065,../data/hico_20160224_det/images/train2015/HICO_train2015_00009065.jpg,640,362
9069,../data/hico_20160224_det/images/train2015/HICO_train2015_00009069.jpg,640,403
9071,../data/hico_20160224_det/images/train2015/HICO_train2015_00009071.jpg,640,360
9073,../data/hico_20160224_det/images/train2015/HICO_train2015_00009073.jpg,480,640
9077,../data/hico_20160224_det/images/train2015/HICO_train2015_00009077.jpg,640,427
9085,../data/hico_20160224_det/images/train2015/HICO_train2015_00009085.jpg,640,577
9087,../data/hico_20160224_det/images/train2015/HICO_train2015_00009087.jpg,640,480
9092,../data/hico_20160224_det/images/train2015/HICO_train2015_00009092.jpg,631,640
9096,../data/hico_20160224_det/images/train2015/HICO_train2015_00009096.jpg,640,427
9099,../data/hico_20160224_det/images/train2015/HICO_train2015_00009099.jpg,640,480
9100,../data/hico_20160224_det/images/train2015/HICO_train2015_00009100.jpg,640,480
9106,../data/hico_20160224_det/images/train2015/HICO_train2015_00009106.jpg,428,640
9115,../data/hico_20160224_det/images/train2015/HICO_train2015_00009115.jpg,427,640
9116,../data/hico_20160224_det/images/train2015/HICO_train2015_00009116.jpg,427,640
9118,../data/hico_20160224_det/images/train2015/HICO_train2015_00009118.jpg,640,480
9123,../data/hico_20160224_det/images/train2015/HICO_train2015_00009123.jpg,640,427
9128,../data/hico_20160224_det/images/train2015/HICO_train2015_00009128.jpg,640,480
9132,../data/hico_20160224_det/images/train2015/HICO_train2015_00009132.jpg,640,405
9133,../data/hico_20160224_det/images/train2015/HICO_train2015_00009133.jpg,640,428
9143,../data/hico_20160224_det/images/train2015/HICO_train2015_00009143.jpg,427,640
9153,../data/hico_20160224_det/images/train2015/HICO_train2015_00009153.jpg,640,428
9156,../data/hico_20160224_det/images/train2015/HICO_train2015_00009156.jpg,640,478
9166,../data/hico_20160224_det/images/train2015/HICO_train2015_00009166.jpg,640,417
9169,../data/hico_20160224_det/images/train2015/HICO_train2015_00009169.jpg,425,640
9171,../data/hico_20160224_det/images/train2015/HICO_train2015_00009171.jpg,640,610
9177,../data/hico_20160224_det/images/train2015/HICO_train2015_00009177.jpg,640,480
9180,../data/hico_20160224_det/images/train2015/HICO_train2015_00009180.jpg,584,640
9190,../data/hico_20160224_det/images/train2015/HICO_train2015_00009190.jpg,486,640
9192,../data/hico_20160224_det/images/train2015/HICO_train2015_00009192.jpg,640,424
9193,../data/hico_20160224_det/images/train2015/HICO_train2015_00009193.jpg,640,581
9197,../data/hico_20160224_det/images/train2015/HICO_train2015_00009197.jpg,640,426
9200,../data/hico_20160224_det/images/train2015/HICO_train2015_00009200.jpg,640,356
9202,../data/hico_20160224_det/images/train2015/HICO_train2015_00009202.jpg,640,480
9203,../data/hico_20160224_det/images/train2015/HICO_train2015_00009203.jpg,640,427
9209,../data/hico_20160224_det/images/train2015/HICO_train2015_00009209.jpg,427,640
9217,../data/hico_20160224_det/images/train2015/HICO_train2015_00009217.jpg,640,425
9221,../data/hico_20160224_det/images/train2015/HICO_train2015_00009221.jpg,640,427
9226,../data/hico_20160224_det/images/train2015/HICO_train2015_00009226.jpg,640,348
9239,../data/hico_20160224_det/images/train2015/HICO_train2015_00009239.jpg,640,360
9242,../data/hico_20160224_det/images/train2015/HICO_train2015_00009242.jpg,640,480
9247,../data/hico_20160224_det/images/train2015/HICO_train2015_00009247.jpg,500,375
9248,../data/hico_20160224_det/images/train2015/HICO_train2015_00009248.jpg,424,640
9250,../data/hico_20160224_det/images/train2015/HICO_train2015_00009250.jpg,369,640
9251,../data/hico_20160224_det/images/train2015/HICO_train2015_00009251.jpg,640,410
9255,../data/hico_20160224_det/images/train2015/HICO_train2015_00009255.jpg,640,425
9265,../data/hico_20160224_det/images/train2015/HICO_train2015_00009265.jpg,640,425
9266,../data/hico_20160224_det/images/train2015/HICO_train2015_00009266.jpg,640,427
9267,../data/hico_20160224_det/images/train2015/HICO_train2015_00009267.jpg,400,300
9272,../data/hico_20160224_det/images/train2015/HICO_train2015_00009272.jpg,640,426
9274,../data/hico_20160224_det/images/train2015/HICO_train2015_00009274.jpg,360,640
9280,../data/hico_20160224_det/images/train2015/HICO_train2015_00009280.jpg,502,640
9286,../data/hico_20160224_det/images/train2015/HICO_train2015_00009286.jpg,640,424
9287,../data/hico_20160224_det/images/train2015/HICO_train2015_00009287.jpg,640,539
9291,../data/hico_20160224_det/images/train2015/HICO_train2015_00009291.jpg,427,640
9292,../data/hico_20160224_det/images/train2015/HICO_train2015_00009292.jpg,426,640
9298,../data/hico_20160224_det/images/train2015/HICO_train2015_00009298.jpg,640,596
9301,../data/hico_20160224_det/images/train2015/HICO_train2015_00009301.jpg,640,427
9303,../data/hico_20160224_det/images/train2015/HICO_train2015_00009303.jpg,426,640
9307,../data/hico_20160224_det/images/train2015/HICO_train2015_00009307.jpg,640,480
9309,../data/hico_20160224_det/images/train2015/HICO_train2015_00009309.jpg,480,640
9311,../data/hico_20160224_det/images/train2015/HICO_train2015_00009311.jpg,468,640
9316,../data/hico_20160224_det/images/train2015/HICO_train2015_00009316.jpg,458,640
9321,../data/hico_20160224_det/images/train2015/HICO_train2015_00009321.jpg,640,426
9327,../data/hico_20160224_det/images/train2015/HICO_train2015_00009327.jpg,640,424
9330,../data/hico_20160224_det/images/train2015/HICO_train2015_00009330.jpg,480,640
9331,../data/hico_20160224_det/images/train2015/HICO_train2015_00009331.jpg,640,427
9337,../data/hico_20160224_det/images/train2015/HICO_train2015_00009337.jpg,415,640
9342,../data/hico_20160224_det/images/train2015/HICO_train2015_00009342.jpg,640,457
9343,../data/hico_20160224_det/images/train2015/HICO_train2015_00009343.jpg,640,425
9345,../data/hico_20160224_det/images/train2015/HICO_train2015_00009345.jpg,420,640
9353,../data/hico_20160224_det/images/train2015/HICO_train2015_00009353.jpg,640,469
9355,../data/hico_20160224_det/images/train2015/HICO_train2015_00009355.jpg,640,426
9365,../data/hico_20160224_det/images/train2015/HICO_train2015_00009365.jpg,435,640
9368,../data/hico_20160224_det/images/train2015/HICO_train2015_00009368.jpg,430,640
9375,../data/hico_20160224_det/images/train2015/HICO_train2015_00009375.jpg,640,479
9378,../data/hico_20160224_det/images/train2015/HICO_train2015_00009378.jpg,640,396
9384,../data/hico_20160224_det/images/train2015/HICO_train2015_00009384.jpg,640,424
9386,../data/hico_20160224_det/images/train2015/HICO_train2015_00009386.jpg,640,426
9391,../data/hico_20160224_det/images/train2015/HICO_train2015_00009391.jpg,273,248
9394,../data/hico_20160224_det/images/train2015/HICO_train2015_00009394.jpg,640,425
9397,../data/hico_20160224_det/images/train2015/HICO_train2015_00009397.jpg,640,424
9398,../data/hico_20160224_det/images/train2015/HICO_train2015_00009398.jpg,640,480
9399,../data/hico_20160224_det/images/train2015/HICO_train2015_00009399.jpg,640,453
9401,../data/hico_20160224_det/images/train2015/HICO_train2015_00009401.jpg,480,640
9405,../data/hico_20160224_det/images/train2015/HICO_train2015_00009405.jpg,640,480
9411,../data/hico_20160224_det/images/train2015/HICO_train2015_00009411.jpg,640,424
9417,../data/hico_20160224_det/images/train2015/HICO_train2015_00009417.jpg,361,640
9418,../data/hico_20160224_det/images/train2015/HICO_train2015_00009418.jpg,640,609
9420,../data/hico_20160224_det/images/train2015/HICO_train2015_00009420.jpg,640,480
9421,../data/hico_20160224_det/images/train2015/HICO_train2015_00009421.jpg,428,640
9425,../data/hico_20160224_det/images/train2015/HICO_train2015_00009425.jpg,640,480
9426,../data/hico_20160224_det/images/train2015/HICO_train2015_00009426.jpg,640,426
9428,../data/hico_20160224_det/images/train2015/HICO_train2015_00009428.jpg,374,640
9435,../data/hico_20160224_det/images/train2015/HICO_train2015_00009435.jpg,640,427
9436,../data/hico_20160224_det/images/train2015/HICO_train2015_00009436.jpg,640,449
9438,../data/hico_20160224_det/images/train2015/HICO_train2015_00009438.jpg,640,427
9440,../data/hico_20160224_det/images/train2015/HICO_train2015_00009440.jpg,640,426
9441,../data/hico_20160224_det/images/train2015/HICO_train2015_00009441.jpg,640,270
9442,../data/hico_20160224_det/images/train2015/HICO_train2015_00009442.jpg,480,640
9449,../data/hico_20160224_det/images/train2015/HICO_train2015_00009449.jpg,640,421
9450,../data/hico_20160224_det/images/train2015/HICO_train2015_00009450.jpg,640,424
9454,../data/hico_20160224_det/images/train2015/HICO_train2015_00009454.jpg,640,531
9460,../data/hico_20160224_det/images/train2015/HICO_train2015_00009460.jpg,640,480
9463,../data/hico_20160224_det/images/train2015/HICO_train2015_00009463.jpg,640,401
9466,../data/hico_20160224_det/images/train2015/HICO_train2015_00009466.jpg,424,640
9470,../data/hico_20160224_det/images/train2015/HICO_train2015_00009470.jpg,640,511
9471,../data/hico_20160224_det/images/train2015/HICO_train2015_00009471.jpg,640,431
9475,../data/hico_20160224_det/images/train2015/HICO_train2015_00009475.jpg,640,640
9483,../data/hico_20160224_det/images/train2015/HICO_train2015_00009483.jpg,640,422
9484,../data/hico_20160224_det/images/train2015/HICO_train2015_00009484.jpg,480,640
9485,../data/hico_20160224_det/images/train2015/HICO_train2015_00009485.jpg,640,426
9491,../data/hico_20160224_det/images/train2015/HICO_train2015_00009491.jpg,640,517
9495,../data/hico_20160224_det/images/train2015/HICO_train2015_00009495.jpg,640,427
9496,../data/hico_20160224_det/images/train2015/HICO_train2015_00009496.jpg,640,360
9502,../data/hico_20160224_det/images/train2015/HICO_train2015_00009502.jpg,640,427
9503,../data/hico_20160224_det/images/train2015/HICO_train2015_00009503.jpg,640,480
9507,../data/hico_20160224_det/images/train2015/HICO_train2015_00009507.jpg,640,427
9511,../data/hico_20160224_det/images/train2015/HICO_train2015_00009511.jpg,480,640
9513,../data/hico_20160224_det/images/train2015/HICO_train2015_00009513.jpg,427,640
9515,../data/hico_20160224_det/images/train2015/HICO_train2015_00009515.jpg,427,640
9517,../data/hico_20160224_det/images/train2015/HICO_train2015_00009517.jpg,640,426
9534,../data/hico_20160224_det/images/train2015/HICO_train2015_00009534.jpg,640,480
9538,../data/hico_20160224_det/images/train2015/HICO_train2015_00009538.jpg,640,482
9542,../data/hico_20160224_det/images/train2015/HICO_train2015_00009542.jpg,640,431
9543,../data/hico_20160224_det/images/train2015/HICO_train2015_00009543.jpg,640,490
9545,../data/hico_20160224_det/images/train2015/HICO_train2015_00009545.jpg,640,360
9548,../data/hico_20160224_det/images/train2015/HICO_train2015_00009548.jpg,640,509
9551,../data/hico_20160224_det/images/train2015/HICO_train2015_00009551.jpg,480,640
9558,../data/hico_20160224_det/images/train2015/HICO_train2015_00009558.jpg,640,386
9563,../data/hico_20160224_det/images/train2015/HICO_train2015_00009563.jpg,640,472
9564,../data/hico_20160224_det/images/train2015/HICO_train2015_00009564.jpg,640,640
9565,../data/hico_20160224_det/images/train2015/HICO_train2015_00009565.jpg,471,640
9570,../data/hico_20160224_det/images/train2015/HICO_train2015_00009570.jpg,457,640
9582,../data/hico_20160224_det/images/train2015/HICO_train2015_00009582.jpg,640,427
9592,../data/hico_20160224_det/images/train2015/HICO_train2015_00009592.jpg,530,640
9596,../data/hico_20160224_det/images/train2015/HICO_train2015_00009596.jpg,640,417
9597,../data/hico_20160224_det/images/train2015/HICO_train2015_00009597.jpg,640,426
9599,../data/hico_20160224_det/images/train2015/HICO_train2015_00009599.jpg,640,480
9604,../data/hico_20160224_det/images/train2015/HICO_train2015_00009604.jpg,640,418
9606,../data/hico_20160224_det/images/train2015/HICO_train2015_00009606.jpg,480,640
9610,../data/hico_20160224_det/images/train2015/HICO_train2015_00009610.jpg,425,450
9614,../data/hico_20160224_det/images/train2015/HICO_train2015_00009614.jpg,640,425
9622,../data/hico_20160224_det/images/train2015/HICO_train2015_00009622.jpg,435,640
